time,x,y,yaw,reward,yaw_rate,turn_radius
4.779999999999930971e+00,4.682490376373065200e-01,-1.180162552292037259e-01,-1.052715864610841212e+00,-1.757738391251582599e-01,-3.535218007290347741e-01,inf
4.799999999999937650e+00,4.634993724197475906e-01,-1.213016993846388891e-01,-1.067098898787154804e+00,-1.221664842399212692e-01,-3.981945964667322757e-01,inf
4.819999999999944329e+00,4.593969567330500325e-01,-1.265501663585670289e-01,-1.067085539373533898e+00,-2.418026244348308040e-01,-2.984978129709743300e-01,inf
4.839999999999951008e+00,4.563046420198052511e-01,-1.311638651478998219e-01,-1.065744615859930189e+00,-2.283204153347608845e-01,-3.097329872210325963e-01,inf
4.859999999999957687e+00,4.525297386622330054e-01,-1.360942067175424930e-01,-1.062918742606161926e+00,-3.574036164002902805e-01,-2.021636529997580811e-01,inf
4.879999999999964366e+00,4.488002783440651067e-01,-1.406372799289060949e-01,-1.062455365911715521e+00,-3.706090412526221178e-01,-1.911591322894815315e-01,inf
4.899999999999971045e+00,4.443903570704731409e-01,-1.437166518874052890e-01,-1.088013964834589009e+00,-4.133981375320101015e-01,-1.555015520566582210e-01,inf
4.919999999999977724e+00,4.396040917471214504e-01,-1.467681936060060421e-01,-1.120147957942036143e+00,-4.219013643008359127e-01,-1.484155297493034154e-01,inf
4.939999999999984404e+00,4.355606876389395143e-01,-1.524507254495701125e-01,-1.127691240706562015e+00,-5.648995450223791570e-01,-2.925037914801736569e-02,inf
4.959999999999991083e+00,4.336687822028747474e-01,-1.592075236555721696e-01,-1.114118491873951067e+00,-6.767468467315613800e-01,6.395570560963442786e-02,inf
