seq,millis,channel,target_deg,actual_deg,error_deg
29417,2353767,CH5,143.265,141.600,1.665
29417,2353767,CH6,144.720,136.320,8.400
29418,2353848,CH1,109.728,115.200,-5.472
29418,2353848,CH2,114.448,122.400,-7.952
29418,2353848,CH3,128.380,138.720,-10.340
29418,2353848,CH4,131.212,140.160,-8.948
29418,2353848,CH5,138.128,142.800,-4.672
29418,2353848,CH6,148.389,147.120,1.269
29419,2353927,CH1,114.407,113.520,0.887
29419,2353927,CH2,110.518,114.720,-4.202
29419,2353927,CH3,118.586,126.720,-8.134
29419,2353927,CH4,117.936,128.400,-10.464
29419,2353927,CH5,126.182,135.600,-9.418
29419,2353927,CH6,142.723,147.120,-4.397
29420,2354015,CH1,126.657,117.600,9.057
29420,2354015,CH2,114.799,112.800,1.999
29420,2354015,CH3,115.094,118.800,-3.706
29420,2354015,CH4,107.520,115.920,-8.400
29420,2354015,CH5,111.990,122.400,-10.410
29420,2354015,CH6,129.885,139.920,-10.035
29421,2354087,CH1,126.657,117.600,9.057
29421,2354087,CH2,114.799,112.800,1.999
29421,2354087,CH3,115.094,118.800,-3.706
29421,2354087,CH4,107.520,115.920,-8.400
29421,2354087,CH5,111.990,122.400,-10.410
29421,2354087,CH6,129.885,139.920,-10.035
29422,2354167,CH1,141.799,130.080,11.719
29422,2354167,CH2,125.657,117.840,7.817
29422,2354167,CH3,119.238,116.640,2.598
29422,2354167,CH4,103.944,107.520,-3.576
29422,2354167,CH5,100.971,110.400,-9.429
29422,2354167,CH6,114.780,127.440,-12.660
29423,2354247,CH1,154.049,144.960,9.089
29423,2354247,CH2,138.943,131.040,7.903
29423,2354247,CH3,129.436,122.400,7.036
29423,2354247,CH4,108.573,105.840,2.733
29423,2354247,CH5,97.336,100.320,-2.984
29423,2354247,CH6,103.176,112.080,-8.904
29424,2354327,CH1,158.728,153.360,5.368
29424,2354327,CH2,149.584,141.840,7.744
29424,2354327,CH3,141.792,133.680,8.112
29424,2354327,CH4,119.638,111.600,8.038
29424,2354327,CH5,102.472,98.160,4.312
29424,2354327,CH6,99.507,101.280,-1.773
29425,2354415,CH1,158.728,153.360,5.368
29425,2354415,CH2,149.584,141.840,7.744
29425,2354415,CH3,141.792,133.680,8.112
29425,2354415,CH4,119.638,111.600,8.038
29425,2354415,CH5,102.472,98.160,4.312
29425,2354415,CH6,99.507,101.280,-1.773
29426,2354487,CH1,154.048,155.040,-0.992
29426,2354487,CH2,153.514,149.520,3.994
29426,2354487,CH3,151.587,143.280,8.307
29426,2354487,CH4,132.915,122.880,10.035
29426,2354487,CH5,114.418,104.640,9.778
29426,2354487,CH6,105.174,100.800,4.374
29427,2354567,CH1,141.798,150.240,-8.442
29427,2354567,CH2,149.232,150.960,-1.727
29427,2354567,CH3,155.078,151.200,3.878
29427,2354567,CH4,143.330,134.880,8.450
29427,2354567,CH5,128.611,117.120,11.491
29427,2354567,CH6,118.012,108.960,9.052
29428,2354647,CH1,141.798,150.240,-8.442
29428,2354647,CH2,149.232,150.960,-1.727
