seq,millis,channel,target_deg,actual_deg,error_deg
33526,2682484,CH4,94.074,101.280,-7.206
33526,2682484,CH5,105.226,114.960,-9.734
33526,2682484,CH6,121.111,129.600,-8.489
33527,2682564,CH1,116.486,104.640,11.846
33527,2682564,CH2,102.527,95.520,7.007
33527,2682564,CH3,98.247,96.000,2.247
33527,2682564,CH4,90.498,92.640,-2.142
33527,2682564,CH5,94.208,102.000,-7.792
33527,2682564,CH6,106.006,116.880,-10.874
33528,2682644,CH1,116.486,104.640,11.846
33528,2682644,CH2,102.527,95.520,7.007
33528,2682644,CH3,98.247,96.000,2.247
33528,2682644,CH4,90.498,92.640,-2.142
33528,2682644,CH5,94.208,102.000,-7.792
33528,2682644,CH6,106.006,116.880,-10.874
33529,2682724,CH1,128.735,118.560,10.175
33529,2682724,CH2,115.814,106.800,9.014
33529,2682724,CH3,108.445,100.560,7.885
33529,2682724,CH4,95.127,91.200,3.927
33529,2682724,CH5,90.573,91.200,-0.627
33529,2682724,CH6,94.402,102.960,-8.558
33530,2682813,CH1,133.414,126.960,6.454
33530,2682813,CH2,126.454,117.120,9.334
33530,2682813,CH3,120.801,110.400,10.401
33530,2682813,CH4,106.192,96.720,9.472
33530,2682813,CH5,95.709,90.000,5.709
33530,2682813,CH6,90.734,92.880,-2.146
33531,2682884,CH1,128.735,129.120,-0.385
33531,2682884,CH2,130.384,125.520,4.864
33531,2682884,CH3,130.595,121.680,8.915
33531,2682884,CH4,119.469,108.240,11.229
33531,2682884,CH5,107.655,97.680,9.975
33531,2682884,CH6,96.400,91.920,4.480
33532,2682964,CH1,128.735,129.120,-0.385
33532,2682964,CH2,130.384,125.520,4.864
33532,2682964,CH3,130.595,121.680,8.915
33532,2682964,CH4,119.469,108.240,11.229
33532,2682964,CH5,107.655,97.680,9.975
33532,2682964,CH6,96.400,91.920,4.480
33533,2683044,CH1,116.484,124.800,-8.316
33533,2683044,CH2,126.103,127.440,-1.337
33533,2683044,CH3,134.087,130.080,4.007
33533,2683044,CH4,129.884,120.960,8.924
33533,2683044,CH5,121.848,109.200,12.648
33533,2683044,CH6,109.238,99.120,10.118
33534,2683124,CH1,101.343,112.080,-10.737
33534,2683124,CH2,115.245,121.680,-6.435
33534,2683124,CH3,129.942,131.280,-1.338
33534,2683124,CH4,133.460,130.080,3.380
33534,2683124,CH5,132.866,123.120,9.746
33534,2683124,CH6,124.344,112.320,12.024
33535,2683213,CH1,101.343,112.080,-10.737
33535,2683213,CH2,115.245,121.680,-6.435
33535,2683213,CH3,129.942,131.280,-1.338
33535,2683213,CH4,133.460,130.080,3.380
33535,2683213,CH5,132.866,123.120,9.746
33535,2683213,CH6,124.344,112.320,12.024
33536,2683284,CH1,89.093,99.120,-10.027
33536,2683284,CH2,101.959,110.880,-8.921
33536,2683284,CH3,119.744,126.720,-6.976
33536,2683284,CH4,128.831,132.240,-3.409
33536,2683284,CH5,136.502,135.120,1.382
33536,2683284,CH6,135.947,126.480,9.467
33537,2683364,CH1,84.414,89.760,-5.346
