seq,millis,channel,target_deg,actual_deg,error_deg
23021,1842091,CH6,117.401,108.240,9.161
23022,1842170,CH1,129.343,139.680,-10.337
23022,1842170,CH2,144.982,152.160,-7.178
23022,1842170,CH3,155.071,156.960,-1.889
23022,1842170,CH4,151.579,148.560,3.019
23022,1842170,CH5,141.863,134.160,7.703
23022,1842170,CH6,132.506,121.440,11.066
23023,1842250,CH1,129.343,139.680,-10.337
23023,1842250,CH2,144.982,152.160,-7.178
23023,1842250,CH3,155.071,156.960,-1.889
23023,1842250,CH4,151.579,148.560,3.019
23023,1842250,CH5,141.863,134.160,7.703
23023,1842250,CH6,132.506,121.440,11.066
23024,1842331,CH1,117.093,126.240,-9.147
23024,1842331,CH2,131.696,140.880,-9.184
23024,1842331,CH3,144.874,152.160,-7.286
23024,1842331,CH4,146.951,150.480,-3.529
23024,1842331,CH5,145.499,144.960,0.539
23024,1842331,CH6,144.110,136.320,7.790
23025,1842419,CH1,112.414,117.840,-5.426
23025,1842419,CH2,121.055,129.360,-8.305
23025,1842419,CH3,132.518,142.560,-10.042
23025,1842419,CH4,135.885,144.960,-9.075
23025,1842419,CH5,140.363,144.960,-4.597
23025,1842419,CH6,147.779,146.160,1.619
23026,1842490,CH1,117.093,115.920,1.173
23026,1842490,CH2,117.125,121.200,-4.075
23026,1842490,CH3,122.723,130.560,-7.837
23026,1842490,CH4,122.609,133.200,-10.591
23026,1842490,CH5,128.417,138.480,-10.063
23026,1842490,CH6,142.112,146.160,-4.048
23027,1842571,CH1,117.093,115.920,1.173
23027,1842571,CH2,117.125,121.200,-4.075
23027,1842571,CH3,122.723,130.560,-7.837
23027,1842571,CH4,122.609,133.200,-10.591
23027,1842571,CH5,128.417,138.480,-10.063
23027,1842571,CH6,142.112,146.160,-4.048
23028,1842650,CH1,129.343,120.720,8.623
23028,1842650,CH2,121.406,119.760,1.646
23028,1842650,CH3,119.231,122.880,-3.649
23028,1842650,CH4,112.193,120.240,-8.047
23028,1842650,CH5,114.224,125.280,-11.056
23028,1842650,CH6,129.275,139.440,-10.165
23029,1842731,CH1,144.485,133.440,11.045
23029,1842731,CH2,132.264,125.040,7.224
23029,1842731,CH3,123.376,121.200,2.176
23029,1842731,CH4,108.617,111.360,-2.743
23029,1842731,CH5,103.205,111.360,-8.155
23029,1842731,CH6,114.169,125.280,-11.111
23030,1842819,CH1,144.485,133.440,11.045
23030,1842819,CH2,132.264,125.040,7.224
23030,1842819,CH3,123.376,121.200,2.176
23030,1842819,CH4,108.617,111.360,-2.743
23030,1842819,CH5,103.205,111.360,-8.155
23030,1842819,CH6,114.169,125.280,-11.111
23031,1842891,CH1,156.735,147.360,9.375
23031,1842891,CH2,145.550,136.800,8.750
23031,1842891,CH3,133.574,126.720,6.854
23031,1842891,CH4,113.245,109.680,3.565
23031,1842891,CH5,99.570,99.840,-0.270
23031,1842891,CH6,102.566,110.160,-7.594
23032,1842970,CH1,161.414,155.760,5.654
23032,1842970,CH2,156.191,148.320,7.871
23032,1842970,CH3,145.930,137.280,8.650
23032,1842970,CH4,124.311,115.680,8.631
23032,1842970,CH5,104.706,99.600,5.106
23032,1842970,CH6,98.897,99.840,-0.943
23033,1843051,CH1,156.735,157.440,-0.705
23033,1843051,CH2,160.121,156.240,3.881
23033,1843051,CH3,155.724,148.320,7.404
23033,1843051,CH4,137.587,127.920,9.667
23033,1843051,CH5,116.652,108.000,8.652
23033,1843051,CH6,104.563,100.080,4.483
23034,1843131,CH1,156.735,157.440,-0.705
23034,1843131,CH2,160.121,156.240,3.881
23034,1843131,CH3,155.724,148.320,7.404
23034,1843131,CH4,137.587,127.920,9.667
23034,1843131,CH5,116.652,108.000,8.652
23034,1843131,CH6,104.563,100.080,4.483
23035,1843219,CH1,144.485,152.880,-8.395
23035,1843219,CH2,155.840,157.680,-1.840
23035,1843219,CH3,159.216,156.000,3.216
23035,1843219,CH4,148.003,140.880,7.123
23035,1843219,CH5,130.845,120.960,9.885
23035,1843219,CH6,117.401,108.480,8.921
23036,1843290,CH1,129.343,140.160,-10.817
23036,1843290,CH2,144.982,151.920,-6.938
23036,1843290,CH3,155.071,156.960,-1.889
23036,1843290,CH4,151.579,148.560,3.019
23036,1843290,CH5,141.863,135.120,6.743
23036,1843290,CH6,132.506,121.680,10.826
23037,1843370,CH1,129.343,140.160,-10.817
23037,1843370,CH2,144.982,151.920,-6.938
23037,1843370,CH3,155.071,156.960,-1.889
23037,1843370,CH4,151.579,148.560,3.019
23037,1843370,CH5,141.863,135.120,6.743
23037,1843370,CH6,132.506,121.680,10.826
23038,1843450,CH1,117.093,126.000,-8.907
23038,1843450,CH2,131.696,140.880,-9.184
23038,1843450,CH3,144.874,152.160,-7.286
23038,1843450,CH4,146.951,150.000,-3.049
23038,1843450,CH5,145.499,144.720,0.779
23038,1843450,CH6,144.110,136.560,7.550
23039,1843530,CH1,112.414,117.840,-5.426
