seq,millis,channel,target_deg,actual_deg,error_deg
40730,3258960,CH1,153.496,153.600,-0.104
40730,3258960,CH2,157.703,153.360,4.343
40730,3258960,CH3,158.857,150.480,8.377
40730,3258960,CH4,130.856,120.000,10.856
40730,3258960,CH5,116.515,106.800,9.715
40730,3258960,CH6,103.545,98.880,4.665
40731,3259040,CH1,141.246,150.000,-8.754
40731,3259040,CH2,153.422,155.280,-1.858
40731,3259040,CH3,162.349,157.680,4.669
40731,3259040,CH4,141.271,132.720,8.551
40731,3259040,CH5,130.708,119.280,11.428
40731,3259040,CH6,116.383,105.600,10.783
40732,3259120,CH1,126.104,138.240,-12.136
40732,3259120,CH2,142.564,150.000,-7.436
40732,3259120,CH3,158.204,159.840,-1.636
40732,3259120,CH4,144.848,141.840,3.008
40732,3259120,CH5,141.727,132.720,9.007
40732,3259120,CH6,131.488,117.600,13.888
40733,3259209,CH1,113.854,124.320,-10.466
40733,3259209,CH2,129.278,138.960,-9.682
40733,3259209,CH3,148.007,155.280,-7.273
40733,3259209,CH4,140.219,143.520,-3.301
40733,3259209,CH5,145.363,144.000,1.363
40733,3259209,CH6,143.091,132.480,10.611
40734,3259280,CH1,113.854,124.320,-10.466
40734,3259280,CH2,129.278,138.960,-9.682
40734,3259280,CH3,148.007,155.280,-7.273
40734,3259280,CH4,140.219,143.520,-3.301
40734,3259280,CH5,145.363,144.000,1.363
40734,3259280,CH6,143.091,132.480,10.611
40735,3259360,CH1,109.175,115.920,-6.745
40735,3259360,CH2,118.637,127.680,-9.043
40735,3259360,CH3,135.651,146.400,-10.749
40735,3259360,CH4,129.153,138.720,-9.567
40735,3259360,CH5,140.227,145.440,-5.214
40735,3259360,CH6,146.761,144.960,1.801
40736,3259440,CH1,113.854,113.760,0.094
40736,3259440,CH2,114.707,119.520,-4.813
40736,3259440,CH3,125.856,135.360,-9.504
40736,3259440,CH4,115.877,127.920,-12.043
40736,3259440,CH5,128.281,139.440,-11.159
40736,3259440,CH6,141.094,145.680,-4.586
40737,3259520,CH1,126.104,117.360,8.744
