seq,millis,channel,target_deg,actual_deg,error_deg
43664,3493678,CH3,107.667,117.360,-9.693
43664,3493678,CH4,110.324,118.560,-8.236
43664,3493678,CH5,125.074,129.360,-4.286
43664,3493678,CH6,142.033,138.480,3.553
43665,3493758,CH1,80.734,87.360,-6.626
43665,3493758,CH2,89.115,97.200,-8.085
43665,3493758,CH3,107.667,117.360,-9.693
43665,3493758,CH4,110.324,118.560,-8.236
43665,3493758,CH5,125.074,129.360,-4.286
43665,3493758,CH6,142.033,138.480,3.553
43666,3493838,CH1,85.413,84.960,0.453
43666,3493838,CH2,85.185,88.800,-3.615
43666,3493838,CH3,97.872,105.360,-7.488
43666,3493838,CH4,97.048,107.040,-9.992
43666,3493838,CH5,113.128,122.160,-9.032
43666,3493838,CH6,136.366,140.160,-3.794
43667,3493918,CH1,97.663,88.560,9.103
43667,3493918,CH2,89.466,87.360,2.106
43667,3493918,CH3,94.381,97.680,-3.299
43667,3493918,CH4,86.633,94.800,-8.167
43667,3493918,CH5,98.935,110.640,-11.705
43667,3493918,CH6,123.529,132.960,-9.431
43668,3494007,CH1,97.663,88.560,9.103
