seq,millis,channel,target_deg,actual_deg,error_deg
21520,1722020,CH3,127.442,119.040,8.402
21520,1722020,CH4,104.505,98.640,5.865
21520,1722020,CH5,95.684,94.320,1.364
21520,1722020,CH6,96.669,100.080,-3.411
21521,1722091,CH1,139.821,140.880,-1.059
21521,1722091,CH2,141.428,137.280,4.148
21521,1722091,CH3,138.643,130.800,7.843
21521,1722091,CH4,117.176,108.720,8.456
21521,1722091,CH5,104.833,97.440,7.393
21521,1722091,CH6,98.787,96.480,2.307
21522,1722171,CH1,139.821,140.880,-1.059
21522,1722171,CH2,141.428,137.280,4.148
21522,1722171,CH3,138.643,130.800,7.843
21522,1722171,CH4,117.176,108.720,8.456
21522,1722171,CH5,104.833,97.440,7.393
21522,1722171,CH6,98.787,96.480,2.307
21523,1722251,CH1,127.571,135.840,-8.269
21523,1722251,CH2,138.370,138.960,-0.590
21523,1722251,CH3,144.633,140.400,4.233
21523,1722251,CH4,129.779,120.480,9.299
21523,1722251,CH5,118.629,108.480,10.149
21523,1722251,CH6,109.314,102.240,7.074
21524,1722331,CH1,112.429,122.400,-9.971
21524,1722331,CH2,128.295,134.400,-6.105
21524,1722331,CH3,143.124,143.040,0.084
21524,1722331,CH4,137.501,131.760,5.741
21524,1722331,CH5,131.803,122.400,9.403
21524,1722331,CH6,124.227,114.000,10.227
21525,1722420,CH1,112.429,122.400,-9.971
21525,1722420,CH2,128.295,134.400,-6.105
21525,1722420,CH3,143.124,143.040,0.084
21525,1722420,CH4,137.501,131.760,5.741
21525,1722420,CH5,131.803,122.400,9.403
21525,1722420,CH6,124.227,114.000,10.227
21526,1722491,CH1,100.179,108.480,-8.301
21526,1722491,CH2,115.051,122.400,-7.349
21526,1722491,CH3,134.692,139.920,-5.228
21526,1722491,CH4,137.393,138.000,-0.607
21526,1722491,CH5,139.323,135.360,3.963
21526,1722491,CH6,137.832,128.400,9.432
21527,1722571,CH1,95.500,99.840,-4.340
21527,1722571,CH2,103.698,110.400,-6.702
21527,1722571,CH3,122.558,130.080,-7.522
21527,1722571,CH4,129.495,134.640,-5.145
21527,1722571,CH5,138.316,139.680,-1.364
21527,1722571,CH6,144.931,140.880,4.051
21528,1722651,CH1,100.179,97.680,2.499
21528,1722651,CH2,98.572,102.240,-3.668
21528,1722651,CH3,111.357,118.320,-6.963
21528,1722651,CH4,116.824,125.040,-8.216
21528,1722651,CH5,129.167,135.600,-6.433
21528,1722651,CH6,142.813,144.000,-1.187
21529,1722731,CH1,100.179,97.680,2.499
21529,1722731,CH2,98.572,102.240,-3.668
21529,1722731,CH3,111.357,118.320,-6.963
21529,1722731,CH4,116.824,125.040,-8.216
21529,1722731,CH5,129.167,135.600,-6.433
21529,1722731,CH6,142.813,144.000,-1.187
21530,1722820,CH1,112.429,103.440,8.989
21530,1722820,CH2,101.630,100.080,1.550
21530,1722820,CH3,105.367,109.680,-4.313
21530,1722820,CH4,104.221,112.320,-8.099
21530,1722820,CH5,115.371,124.560,-9.189
21530,1722820,CH6,132.286,139.440,-7.154
21531,1722891,CH1,127.571,117.120,10.451
21531,1722891,CH2,111.705,105.120,6.585
21531,1722891,CH3,106.876,106.800,0.076
21531,1722891,CH4,96.499,101.760,-5.261
21531,1722891,CH5,102.197,110.880,-8.683
21531,1722891,CH6,117.373,127.920,-10.547
21532,1722971,CH1,127.571,117.120,10.451
21532,1722971,CH2,111.705,105.120,6.585
21532,1722971,CH3,106.876,106.800,0.076
21532,1722971,CH4,96.499,101.760,-5.261
21532,1722971,CH5,102.197,110.880,-8.683
21532,1722971,CH6,117.373,127.920,-10.547
